job_title,years_experience,education_level,location,company_size,industry,performance_rating,certifications,salary
Operations Manager,7,Bachelor,Remote,Small,Retail,4.141930743329217,0,89378
Business Analyst,1,High School,Seattle,Startup,Finance,4.9567577342942775,0,93080
Business Analyst,4,Bachelor,Chicago,Startup,Retail,1.7359082187050792,1,33658
Data Scientist,0,Bachelor,Boston,Small,Technology,2.3660906755732136,2,64627
Sales Representative,3,Bachelor,Seattle,Small,Healthcare,2.1208061861784495,5,46613
Software Engineer,0,Master,Boston,Startup,Healthcare,1.1762695783691024,0,30403
Project Manager,12,PhD,Remote,Large,Healthcare,1.8768754277386215,5,115130
Software Engineer,18,Bachelor,Los Angeles,Small,Retail,4.606455773539226,2,157322
Sales Representative,1,Master,Austin,Startup,Retail,4.371432715489585,2,72165
Project Manager,1,PhD,Atlanta,Medium,Retail,1.6703892604590251,2,48498
Product Manager,7,Bachelor,Denver,Medium,Technology,2.4646520504651614,2,72002
Marketing Manager,1,Bachelor,New York,Small,Manufacturing,2.243212221087843,0,56551
Product Manager,11,PhD,San Francisco,Small,Retail,1.5909632322166258,5,87445
Software Engineer,4,Master,San Francisco,Medium,Retail,3.4888328385513097,3,168535
Software Engineer,2,Master,Remote,Startup,Healthcare,3.2291910414611467,5,88763
Project Manager,8,High School,Atlanta,Startup,Finance,2.7079653309534866,5,56754
Project Manager,3,PhD,Atlanta,Startup,Finance,4.421993312432883,0,109380
Sales Representative,12,High School,Atlanta,Large,Technology,3.47884536005163,0,77156
HR Manager,13,Master,New York,Small,Finance,2.037094730269626,4,100541
Product Manager,0,Bachelor,Los Angeles,Large,Manufacturing,2.494818948799475,4,101208
Project Manager,0,High School,Austin,Large,Healthcare,1.6006269191325324,1,35091
DevOps Engineer,20,Master,Atlanta,Large,Technology,3.3654930924406554,2,196438
Sales Representative,11,Master,Denver,Large,Finance,3.346516351882457,2,97868
Operations Manager,0,Bachelor,Austin,Startup,Finance,4.480734743889605,4,84243
Software Engineer,8,PhD,New York,Small,Healthcare,4.423266804168049,3,228174
Sales Representative,3,Master,Atlanta,Small,Technology,4.347768133839791,1,83784
Product Manager,1,High School,Remote,Large,Healthcare,3.195809278806121,5,85055
Project Manager,10,Bachelor,New York,Small,Technology,3.6080792430297732,3,145575
Software Engineer,1,PhD,Austin,Medium,Finance,4.102167775873113,4,188631
Marketing Manager,14,PhD,Boston,Startup,Healthcare,1.3667393238227432,5,52657
Sales Representative,1,PhD,Boston,Small,Healthcare,2.2023915807114234,3,50850
Finance Analyst,4,Master,Remote,Startup,Manufacturing,1.6763597712786873,2,37996
Software Engineer,1,PhD,Seattle,Medium,Healthcare,3.0458707773844234,4,167957
Product Manager,3,Master,San Francisco,Startup,Technology,4.350671826530431,5,203232
Data Scientist,5,Bachelor,Remote,Medium,Manufacturing,1.9228478785990317,3,60522
DevOps Engineer,1,Bachelor,Boston,Large,Healthcare,3.9236141406829104,1,129561
UX Designer,3,PhD,Remote,Small,Healthcare,2.623295985545954,1,92738
HR Manager,3,Bachelor,Chicago,Large,Manufacturing,4.612299601434854,0,115489
UX Designer,0,High School,Boston,Small,Finance,3.507158163386382,5,78684
Product Manager,8,High School,Los Angeles,Large,Healthcare,4.906212022382654,4,156383
Operations Manager,2,Master,Atlanta,Medium,Retail,1.9826791029111241,4,54096
Operations Manager,4,PhD,Los Angeles,Small,Finance,4.695833512955183,5,194518
Data Scientist,3,Master,Seattle,Large,Healthcare,2.4282230585922173,4,150530
HR Manager,3,Bachelor,Remote,Startup,Finance,3.487869849201516,2,57156
Finance Analyst,0,PhD,Chicago,Startup,Technology,1.6980328537889613,2,40537
Data Scientist,2,Master,Boston,Large,Finance,4.039140480555297,4,196200
Business Analyst,3,PhD,Atlanta,Medium,Manufacturing,4.913001736146602,5,144776
UX Designer,6,PhD,Chicago,Large,Healthcare,4.149704465568478,3,183789
Data Scientist,9,Master,Chicago,Startup,Finance,3.4631869699744167,2,127895
UX Designer,3,PhD,Los Angeles,Small,Retail,2.79285590165228,5,99566
Software Engineer,0,Bachelor,San Francisco,Small,Technology,2.380945231227016,4,82541
Operations Manager,1,High School,Austin,Large,Technology,2.6760504660740647,2,65913
Software Engineer,0,High School,San Francisco,Small,Finance,2.3131532510600095,5,77749
DevOps Engineer,0,PhD,Remote,Startup,Manufacturing,4.330839468019835,0,139100
Business Analyst,2,High School,Remote,Small,Technology,4.572444492909993,1,85507
HR Manager,1,PhD,San Francisco,Large,Finance,4.798630742838954,0,230801
Finance Analyst,1,Master,Austin,Large,Finance,2.673449287631401,4,87471
UX Designer,0,Bachelor,Boston,Large,Technology,3.1848768137403694,5,106862
Finance Analyst,0,High School,Chicago,Startup,Finance,3.3075816841699557,1,44115
UX Designer,0,Master,Chicago,Medium,Finance,3.6043527095133547,3,83247
Product Manager,0,Bachelor,San Francisco,Small,Retail,1.0098253635674919,4,35604
Data Scientist,2,High School,San Francisco,Large,Finance,4.370758685734675,3,186594
DevOps Engineer,3,High School,New York,Medium,Finance,2.0725626161298565,3,61487
Operations Manager,0,Bachelor,Austin,Large,Manufacturing,2.888656274985131,2,94302
Project Manager,2,Master,Los Angeles,Large,Technology,4.366273028180736,2,182152
UX Designer,2,Master,Chicago,Startup,Manufacturing,4.987424587802759,1,120695
Finance Analyst,1,High School,Los Angeles,Startup,Healthcare,4.179534019142077,1,68944
DevOps Engineer,0,Bachelor,Atlanta,Medium,Manufacturing,1.0993329491439061,5,30036
Marketing Manager,3,Master,Boston,Large,Healthcare,2.475016683123624,2,107198
Marketing Manager,5,Bachelor,San Francisco,Small,Healthcare,1.9888425445320195,1,72672
Software Engineer,1,Bachelor,New York,Small,Manufacturing,4.856526931621757,5,191364
Operations Manager,0,High School,New York,Small,Retail,2.056915665910536,0,46172
Project Manager,10,Bachelor,Remote,Medium,Manufacturing,4.773400761357772,4,151423
Product Manager,1,Bachelor,Atlanta,Startup,Technology,4.750070054007603,0,91877
Finance Analyst,1,PhD,Boston,Medium,Manufacturing,4.357641251701242,4,182460
Project Manager,9,Bachelor,Boston,Startup,Retail,1.3922870667929628,5,44898
Data Scientist,8,Master,Seattle,Small,Manufacturing,1.0079809120259382,2,45261
Data Scientist,2,High School,San Francisco,Small,Retail,4.175532336854854,0,117176
Finance Analyst,3,High School,Remote,Startup,Technology,4.373196230365064,3,62486
HR Manager,1,Bachelor,Austin,Small,Finance,4.848726772926456,0,99977
Product Manager,0,Bachelor,Austin,Medium,Retail,1.8735304458111166,1,49676
DevOps Engineer,4,Master,Denver,Startup,Retail,3.932585871696996,0,96510
UX Designer,0,PhD,Boston,Small,Retail,3.0762576697247774,2,98145
HR Manager,2,High School,Los Angeles,Large,Technology,2.313928820784299,2,37579
UX Designer,14,PhD,Atlanta,Small,Healthcare,3.425164040236098,1,141280
UX Designer,15,Master,New York,Large,Retail,3.192797574351862,4,213212
HR Manager,1,High School,San Francisco,Small,Technology,2.169177597112012,1,39978
Software Engineer,4,Master,Atlanta,Large,Finance,2.0738498485272068,5,93420
Marketing Manager,3,Bachelor,Chicago,Small,Retail,2.9463208965890852,4,67077
UX Designer,10,Master,Seattle,Large,Healthcare,2.8961460339443175,2,123218
HR Manager,1,Bachelor,New York,Startup,Technology,2.2082108126719855,2,53259
HR Manager,0,PhD,Atlanta,Startup,Finance,2.054924632161475,5,40537
Business Analyst,0,High School,Atlanta,Large,Healthcare,4.81722963656388,4,99847
Project Manager,2,High School,Seattle,Small,Finance,4.449482018981522,0,107351
Sales Representative,1,PhD,Atlanta,Medium,Healthcare,4.267116421698135,0,97776
Software Engineer,7,Bachelor,Remote,Medium,Manufacturing,1.8571350747080264,1,52569
Operations Manager,5,High School,New York,Medium,Manufacturing,1.7571641399432045,2,43508
Sales Representative,1,Master,Chicago,Medium,Manufacturing,4.237316073192393,0,90292
Project Manager,3,Bachelor,New York,Large,Finance,1.7386973907689915,2,67698
Project Manager,0,High School,Seattle,Startup,Manufacturing,3.0141437430201448,1,67261
Project Manager,11,Master,Chicago,Startup,Technology,1.885687147081013,3,62168
Sales Representative,13,Master,Austin,Medium,Technology,2.5122791346806084,2,71151
Finance Analyst,19,High School,San Francisco,Startup,Manufacturing,4.413816909638172,3,152692
Marketing Manager,10,PhD,Boston,Large,Healthcare,4.565673373010506,2,199933
HR Manager,0,PhD,Austin,Medium,Healthcare,4.986717003527174,4,150050
Marketing Manager,0,High School,Remote,Large,Finance,4.775617120060327,5,116304
Product Manager,4,Master,New York,Large,Healthcare,3.6850028975429407,3,192858
Finance Analyst,12,PhD,Chicago,Small,Retail,2.7269039767905654,4,98580
Operations Manager,0,PhD,San Francisco,Large,Healthcare,1.2307695011677677,5,66062
Marketing Manager,0,PhD,San Francisco,Small,Technology,3.432664454013918,4,126680
Data Scientist,8,Bachelor,Seattle,Medium,Healthcare,1.8427226480161827,1,78361
Project Manager,0,PhD,Seattle,Large,Finance,4.400545135318424,1,240077
UX Designer,2,High School,Seattle,Startup,Healthcare,3.195595517398881,0,76116
Product Manager,5,High School,Los Angeles,Medium,Finance,3.934006731584548,3,117514
Software Engineer,1,Bachelor,New York,Large,Retail,3.6939801387481044,0,145994
Operations Manager,0,Bachelor,Denver,Large,Manufacturing,2.389324767325332,3,70140
Product Manager,7,High School,Remote,Startup,Retail,4.036344200850497,1,78749
Project Manager,4,Bachelor,Atlanta,Small,Technology,4.373500975476079,1,93581
UX Designer,22,PhD,Remote,Large,Retail,3.976521745474577,5,318431
Finance Analyst,2,Master,Boston,Large,Retail,4.107227121297188,5,146564
UX Designer,0,Master,Seattle,Startup,Technology,2.4400621586669264,1,70291
Sales Representative,6,Master,Boston,Medium,Technology,4.774751730992948,3,131951
UX Designer,3,High School,Remote,Large,Manufacturing,2.6982884734243044,1,67158
Sales Representative,1,Bachelor,Los Angeles,Small,Manufacturing,4.5882008741858575,0,80956
Finance Analyst,7,Master,Boston,Small,Healthcare,4.431237559232063,4,152804
DevOps Engineer,1,PhD,New York,Startup,Finance,1.4973239015137136,5,68448
Project Manager,1,PhD,Chicago,Small,Technology,4.865082238366471,3,174301
Sales Representative,0,PhD,Denver,Large,Retail,4.985366741533481,4,152752
Software Engineer,2,Bachelor,Denver,Small,Retail,3.4245860669160026,0,77079
UX Designer,2,Master,Remote,Large,Manufacturing,4.132440203439792,2,146822
UX Designer,3,PhD,Atlanta,Startup,Finance,4.734748150207265,5,123476
Software Engineer,6,Bachelor,Seattle,Small,Technology,1.08009756187852,1,30000
Data Scientist,11,PhD,Remote,Large,Manufacturing,4.719960097191926,5,318857
HR Manager,0,Master,Boston,Medium,Finance,3.5094645510364315,5,90265
DevOps Engineer,0,Master,Los Angeles,Large,Technology,4.313825601477133,5,174758
Operations Manager,0,Master,Chicago,Large,Retail,3.162889092079493,0,96314
Sales Representative,0,Master,Denver,Startup,Retail,3.1221841575740656,2,49861
Software Engineer,5,Master,Austin,Large,Manufacturing,4.59007282297844,3,219425
Finance Analyst,6,PhD,Denver,Startup,Finance,3.0298880259391017,0,77521
Sales Representative,7,Master,Chicago,Large,Retail,2.887157524483183,3,105785
HR Manager,1,PhD,New York,Large,Finance,3.4327552337135656,4,197742
Finance Analyst,1,Master,Boston,Large,Manufacturing,3.074279924649433,4,108604
Product Manager,3,PhD,San Francisco,Startup,Healthcare,2.785147824553809,3,125253
Project Manager,0,Master,Los Angeles,Large,Finance,1.7220953129111813,4,57255
UX Designer,4,PhD,Atlanta,Startup,Finance,2.5896019485325388,4,88695
Product Manager,20,Master,Austin,Medium,Manufacturing,2.1281828033373755,1,105254
Sales Representative,2,Bachelor,Remote,Startup,Healthcare,2.601858906060681,3,41067
HR Manager,6,PhD,Seattle,Medium,Retail,3.372633181251937,3,130908
DevOps Engineer,3,Bachelor,Seattle,Startup,Technology,3.4354069483896423,2,99170
Project Manager,0,PhD,Seattle,Startup,Manufacturing,1.9546459131708347,5,69873
Sales Representative,4,PhD,Austin,Large,Technology,1.3379145864638624,1,49693
Software Engineer,1,PhD,Chicago,Small,Healthcare,3.9777507561366536,0,94661
Marketing Manager,0,High School,Atlanta,Small,Healthcare,3.1142827709857133,1,43429
Sales Representative,5,Master,Denver,Large,Finance,2.7684053985479853,0,79846
Project Manager,9,Bachelor,Remote,Medium,Technology,1.5183818752181701,3,47969
UX Designer,2,Bachelor,San Francisco,Large,Technology,2.658655003787529,1,118702
UX Designer,2,PhD,Atlanta,Small,Healthcare,4.272701666482197,2,126413
Sales Representative,11,Bachelor,Remote,Startup,Technology,3.3257425178582176,5,67067
Finance Analyst,8,Bachelor,San Francisco,Large,Retail,1.3639020509436577,4,51035
Marketing Manager,6,Bachelor,Los Angeles,Medium,Healthcare,2.329100532509438,0,66329
Software Engineer,1,Bachelor,Chicago,Large,Finance,4.919208103654346,4,166989
Sales Representative,12,High School,Los Angeles,Small,Finance,3.1780298856082916,5,60750
Finance Analyst,0,PhD,Chicago,Startup,Finance,2.1455843183836096,3,56657
UX Designer,4,Bachelor,Boston,Small,Technology,4.653778984807682,3,126167
UX Designer,0,High School,Denver,Small,Healthcare,2.344002536013554,3,43866
HR Manager,5,High School,New York,Small,Finance,3.919629337996594,4,93626
Sales Representative,1,PhD,New York,Small,Healthcare,1.5888820228724785,5,60759
Marketing Manager,2,Master,Chicago,Startup,Technology,1.6259724563957603,3,39360
Data Scientist,2,Master,New York,Small,Retail,3.245256081315422,3,143338
Marketing Manager,0,Master,Austin,Medium,Retail,1.9592932743001366,4,45713
UX Designer,4,Bachelor,Remote,Medium,Retail,1.1973283461133906,3,34584
UX Designer,10,PhD,Atlanta,Small,Technology,4.705861759902669,5,174719
Product Manager,15,Master,Los Angeles,Medium,Finance,1.223958194458333,0,70406
UX Designer,1,Bachelor,Boston,Small,Technology,3.869751546782661,1,99656
Software Engineer,6,PhD,Denver,Startup,Healthcare,2.3319432907898388,0,80999
Operations Manager,5,Bachelor,Denver,Startup,Retail,4.734019860441238,3,113520
Sales Representative,2,Master,Boston,Medium,Healthcare,4.944209556693708,5,155323
Marketing Manager,0,Master,Seattle,Medium,Technology,2.341722605324265,5,80332
Operations Manager,5,High School,Seattle,Small,Manufacturing,3.364427278413848,3,99155
Finance Analyst,14,High School,Seattle,Large,Manufacturing,4.0919390182838065,3,138351
Data Scientist,4,PhD,Boston,Small,Technology,1.4936373999331414,3,78759
Software Engineer,2,Bachelor,New York,Small,Finance,3.837849215491664,4,123321
Project Manager,3,Bachelor,San Francisco,Startup,Healthcare,4.6247899376626425,5,169369
Business Analyst,1,Master,Boston,Large,Technology,1.714010189088098,1,55844
Marketing Manager,6,Master,New York,Large,Technology,4.3548403653134,4,235963
Operations Manager,6,PhD,Atlanta,Small,Manufacturing,1.4624138906837478,4,43451
Project Manager,0,High School,Boston,Startup,Retail,3.273206786169078,5,58090
Data Scientist,10,Master,Los Angeles,Medium,Retail,2.3574546771191947,3,103945
Product Manager,1,Bachelor,New York,Startup,Finance,2.8868634422914994,0,88495
Project Manager,20,Master,Denver,Medium,Finance,2.202528738417868,5,111873
Software Engineer,2,High School,Chicago,Startup,Finance,2.04215748645387,0,37195
Software Engineer,0,Bachelor,Chicago,Large,Manufacturing,3.972556759630946,2,124892
Product Manager,2,High School,Boston,Startup,Technology,1.8924528590444343,5,40819
Business Analyst,2,PhD,Los Angeles,Small,Finance,2.6336521766811427,1,77985
Sales Representative,0,PhD,Los Angeles,Medium,Manufacturing,2.098228317267311,5,54967
Project Manager,4,High School,Chicago,Startup,Healthcare,1.9545403364726868,2,31930
Product Manager,4,Bachelor,New York,Startup,Technology,3.508384444082883,4,134904
Software Engineer,6,High School,Atlanta,Medium,Healthcare,1.18171446503209,2,30000
Software Engineer,0,Master,Boston,Startup,Retail,4.155594948014834,2,110044
Operations Manager,3,Master,Atlanta,Medium,Retail,3.1849362558135526,5,82621
UX Designer,0,High School,Seattle,Large,Technology,4.313749584429357,2,105215
Business Analyst,6,Master,San Francisco,Medium,Finance,1.8520639335925124,1,83383
Project Manager,0,High School,Austin,Medium,Technology,3.8376241633622232,5,80568
Project Manager,12,Master,Seattle,Large,Finance,2.6823353657272837,0,151602
Data Scientist,6,High School,Remote,Startup,Retail,1.307215908662812,0,30000
Product Manager,3,Master,Denver,Startup,Technology,4.009905568849327,2,113647
Data Scientist,2,Bachelor,Austin,Large,Technology,4.048748941597793,5,159113
Product Manager,0,Bachelor,Denver,Small,Finance,2.0836674635619388,1,53481
Finance Analyst,1,Master,Boston,Medium,Retail,4.664184075832469,0,124275
Software Engineer,10,High School,Seattle,Startup,Retail,4.0558791870669,3,106633
UX Designer,11,Master,Los Angeles,Startup,Finance,2.2270294764935574,5,80212
Operations Manager,0,PhD,Chicago,Medium,Finance,1.9564357696216348,5,66209
UX Designer,4,PhD,Chicago,Medium,Finance,2.760358222855317,0,85155
UX Designer,6,High School,Atlanta,Medium,Retail,2.1711592591116453,0,36082
UX Designer,4,Master,Austin,Small,Retail,1.8680922156580295,1,55547
Data Scientist,0,Master,Remote,Large,Technology,2.596403028900957,1,120734
Product Manager,1,Bachelor,Seattle,Small,Retail,1.102816891305396,0,38158
DevOps Engineer,1,High School,Chicago,Small,Healthcare,2.6056442827255273,3,47760
Finance Analyst,8,PhD,New York,Medium,Healthcare,1.8866505128692066,3,89535
Marketing Manager,3,PhD,Los Angeles,Large,Finance,2.0573367479039377,2,90944
UX Designer,3,High School,Denver,Startup,Finance,1.3302131449288255,2,30000
